dept_analytics_id,date,year,month,quarter,day_of_week,is_weekend,hospital_id,hospital_name,department_id,department_name,department_type,floor_number,is_24x7,established_year,department_head_name,total_beds,occupied_beds_count,bed_occupancy_rate_pct,target_occupancy_rate_pct,patients_admitted_count,patients_discharged_count,readmission_count,readmission_rate_pct,target_readmission_rate_pct,mortality_count,mortality_rate_pct,avg_length_of_stay_days,target_avg_los_days,avg_treatment_time_hours,transfer_events_count,bed_turnaround_time_hours,nurses_on_duty,doctors_on_duty,base_nurses_per_shift,base_doctors_per_shift,staff_to_patient_ratio,equipment_downtime_hours,avg_patient_age,avg_satisfaction_score,total_billing_usd,avg_cost_per_patient_usd,monthly_budget_allocated_usd,department_efficiency_score,record_source_system,last_updated_timestamp
DA00103833,2025-04-26,2025,4,2,Saturday,True,H004,Sunrise Health Institute,D12,Psychiatry,Non-Surgical,5,True,2013,Dr. Carlos Johnson,42,29,69.05,74.43011049594824,2.0,1.0,2.0,100.0,7.631969215360285,0.0,0.0,2.5,5.756774769644196,38.10666666666666,3.0,0.57,11,4,10,5,0.38,0.23,29.0,3.0,5927.69,,504593.2715834234,0.0,Analytics-ETL,2025-04-30
DA00044165,2021-12-07,2021,12,4,Tuesday,False,H002,Lakeview Medical Center,D10,PULMO,Non-Surgical,8,False,2011,,28,18,64.29,74.94718461540336,0.0,1.0,0.0,,6.4745963322893925,0.0,,,6.023556103371188,,1.0,3.02,12,1,12,2,0.67,2.5,,,,,202137.6907454413,69.1,Analytics-ETL,2021-12-08
DA00118787,2021-04-07,2021,4,2,Wednesday,False,H005,Metro City Hospital,D06,General Surg,Surgical,2,False,2005,Dr. Omar Ahmed,42,30,71.43,85.53067901812071,0.0,2.0,0.0,,10.101146219394767,0.0,,,3.9290968682100194,,2.0,6.73,6,4,5,5,0.2,0.23,,,,,138174.2830127424,74.0,Analytics-ETL,2021-04-10
DA00023110,2024-04-12,2024,4,2,Friday,False,H001,St. Mary General Hospital,D13,icu,Critical,4,True,2008,Dr. Carlos Silva,26,19,73.08,81.03849306506227,0.0,0.0,0.0,,6.156952092916164,0.0,,,4.521859342689088,159.13,3.0,2.66,5,4,6,4,0.26,0.56,,,,,602538.237935388,75.6,BI-Warehouse,2024-04-16
DA00187831,2025-04-28,2025,4,2,Monday,False,H007,Unity Regional Medical Center,D13,Intensive Care Unit,critical,8,True,1998,Dr. Yusuf Kumar,25,18,72.0,70.71142173920109,1.0,0.0,1.0,100.0,13.04605154179172,0.0,0.0,3.0,2.5943346469764843,105.615,2.0,4.08,12,4,12,5,0.67,0.35,75.0,,2962.58,2962.58,107479.76996475836,0.0,BI-Warehouse,2025-04-29
DA00061393,2024-02-09,2024,2,1,Friday,False,H003,Riverside Community Hospital,D04,Oncology,Non-Surgical,3,False,2003,Dr. Ivan Smith,42,31,73.81,78.72246977158646,0.0,0.0,0.0,,8.34528333985244,0.0,,,4.592501900299756,,1.0,4.15,12,5,10,4,0.39,0.14,,,,,235106.60159546376,74.3,Manual Aggregation,2024-02-13
DA00185167,2023-01-11,2023,1,1,Wednesday,False,H007,Unity Regional Medical Center,D12,psychiatry,Non-Surgical,3,True,2008,Dr. Daniel Khan,53,42,79.25,80.82600276061868,4.0,2.0,1.0,25.0,12.252064439791845,0.0,0.0,3.0,3.770343763596805,70.57857142857144,10.0,4.7,14,5,12,4,0.33,0.0,52.25,2.0,19315.28,4828.82,151592.0204902173,61.5,Manual Aggregation,2023-01-14
DA00169271,2024-07-02,2024,7,3,Tuesday,False,H007,Unity Regional Medical Center,D03,NEURO,Non-Surgical,8,True,2017,Dr. Wei Chen,40,25,62.5,85.48490305055844,1.0,1.0,0.0,0.0,13.444727768153747,1.0,100.0,-1.0,6.256598978280813,60.650000000000006,2.0,1.67,2,5,3,5,0.08,0.86,95.0,4.0,4391.44,4391.44,184950.8729044385,29.4,Analytics-ETL,2024-07-04
DA00026824,2024-06-13,2024,6,2,Thursday,False,H001,St. Mary General Hospital,D15,URO,Surgical,8,False,2002,Dr. Wei Rossi,56,37,66.07,81.41967231858676,2.0,2.0,1.0,50.0,7.012337795182536,1.0,50.0,3.0,5.700272629807422,60.91,4.0,3.19,11,4,10,4,0.3,0.22,22.0,6.0,13853.55,6926.78,204273.0188411614,12.8,BI-Warehouse,2024-06-16
DA00101892,2025-01-01,2025,1,1,Wednesday,False,H004,Sunrise Health Institute,D11,gastroenterology ,Non-Surgical,4,True,2003,Dr. Chloe Nguyen,32,23,71.88,87.54605959437097,0.0,0.0,0.0,,6.679523092085186,0.0,,,5.045613718436421,,2.0,2.12,11,5,9,4,0.48,0.03,,,,,577065.580946288,78.0,Analytics-ETL,2025-01-03
DA00071473,2021-09-16,2021,9,3,Thursday,False,H003,Riverside Community Hospital,D10,Pulmonology,Non-Surgical,3,False,2014,Dr. Ivan Garcia,31,23,74.19,73.45767442610698,7.0,2.0,2.0,28.57,13.662563526823206,0.0,0.0,3.857142857142857,3.6575993470220034,55.543000000000006,12.0,4.7,9,5,7,4,0.39,0.33,80.85714285714286,5.2,40255.15,5750.74,85913.35572311135,64.8,ANALYTICS-ETL,2021-09-18
DA00033735,2023-05-17,2023,5,2,Wednesday,False,H002,Lakeview Medical Center,D04,Oncology,Non-Surgical,3,True,2002,Dr. Mei Muller,30,20,66.67,84.92586457454897,0.0,1.0,0.0,,10.089743267125344,0.0,,,5.761143981768221,,1.0,1.84,11,3,13,4,0.55,0.66,,,,,635158.1615261141,77.2,Manual Aggregation,2023-05-18
DA00044897,2023-12-09,2023,12,4,Saturday,True,H002,Lakeview Medical Center,D10,Pulmonology Dept,Non-Surgical,8,False,2011,Dr. Mei Kowalski,28,20,71.43,74.94718461540336,2.0,1.0,1.0,50.0,6.4745963322893925,0.0,0.0,5.0,6.023556103371188,83.8075,4.0,2.41,10,2,12,2,0.5,0.51,74.0,5.0,21393.050000000003,10696.53,202137.6907454413,15.5,manual aggregation,2023-12-11
DA00078926,2022-02-12,2022,2,1,Saturday,True,H003,Riverside Community Hospital,D14,Internal Medicine,Non-Surgical,3,True,2014,Dr. Emma Khan,31,22,70.97,81.78728369783508,1.0,0.0,0.0,0.0,12.816276960269956,0.0,0.0,4.0,3.1931949210166497,87.33500000000001,2.0,3.79,2,4,3,4,0.09,0.22,15.0,4.0,6992.93,6992.93,531035.4829670902,54.5,Manual Aggregation,2022-02-13
DA00261877,2023-01-29,2023,1,1,Sunday,True,H010,Evercare Medical Center,D09,Renal,Non-Surgical,2,False,2011,Dr. Aisha Nguyen,23,17,73.91,84.56158224082631,2.0,3.0,1.0,50.0,8.835470051488226,0.0,0.0,5.0,4.176351935468817,68.73400000000001,6.0,0.2,11,6,13,5,0.65,0.02,47.0,2.5,19265.88,9632.94,193800.9515176344,22.0,BI-Warehouse,2023-01-30
DA00189995,2021-04-01,2021,4,2,Thursday,False,H007,Unity Regional Medical Center,D15,urology ,Surgical,8,False,2016,Dr. Mei Kumar,53,33,62.26,79.51355174783579,2.0,3.0,0.0,0.0,6.424620777204254,0.0,0.0,4.0,5.154507659408623,125.81,6.0,1.96,4,6,6,5,0.12,0.23,76.0,5.0,13314.9,6657.45,637028.6644638566,55.8,Manual Aggregation,2021-04-05
DA00080759,2022-02-19,2022,2,1,Saturday,True,H003,Riverside Community Hospital,D15,Urology ,Surgical,6,True,1999,Dr. Elena Brown,45,29,64.44,70.62075563367854,1.0,3.0,0.0,0.0,13.332063902226045,0.0,0.0,3.0,4.573766947725368,28.44,7.0,3.36,1,4,4,3,0.03,0.49,22.0,,5293.41,5293.41,271037.8393850714,42.2,Manual Aggregation,2022-02-21
DA00001212,2024-04-26,2024,4,2,Friday,False,H001,St. Mary General Hospital,D01,cardiology ,Non-Surgical,6,True,2004,Dr. Liam Ali,28,20,71.43,87.9244377795784,0.0,1.0,0.0,,6.629804270095992,0.0,,,3.068927261120207,4.6450000000000005,3.0,0.51,13,5,11,5,0.65,0.26,,,,,183069.57380720717,70.9,Manual Aggregation,2024-04-30
DA00063852,2025-11-03,2025,11,4,Monday,False,H003,Riverside Community Hospital,D05,Pediatrics,Non-Surgical,1,True,2005,Dr. Fatima Park,25,18,72.0,87.44464284496571,3.0,2.0,2.0,66.67,9.49917315187935,0.0,0.0,3.0,5.906956370863128,72.33333333333333,4.0,4.39,8,2,6,1,0.44,0.43,51.333333333333336,3.333333333333333,13455.24,4485.08,473189.4677903567,0.0,BI-Warehouse,2025-11-06
DA00112706,2024-08-12,2024,8,3,Monday,False,H005,Metro City Hospital,D02,Orthopedics,Surgical,6,False,2008,Dr. Omar Khan,55,35,63.64,70.91492523905634,1.0,1.0,0.0,0.0,6.597729241309683,0.0,0.0,13.0,6.074659943831811,7.585,3.0,1.54,7,5,9,4,0.2,0.15,72.0,4.0,20708.92,20708.92,116091.6921432408,45.6,Analytics-ETL,2024-08-15
DA00267905,2024-08-01,2024,8,3,Thursday,False,H010,Evercare Medical Center,D12,Mental Health,Non-Surgical,5,False,2008,Dr. Nadia Kowalski,37,25,67.57,72.45461386277523,1.0,3.0,1.0,100.0,12.037923366089084,0.0,0.0,3.0,3.994793088855304,53.510000000000005,4.0,2.33,11,3,13,3,0.44,0.05,53.0,,5777.58,5777.58,510246.63338596665,0.0,BI-Warehouse,2024-08-02
DA00010945,2025-12-20,2025,12,4,Saturday,True,H001,St. Mary General Hospital,D06,Gen. Surgery,Surgical,7,True,2009,Dr. Priya Park,57,35,61.4,76.27790641169703,1.0,1.0,1.0,100.0,7.826804558045899,1.0,100.0,2.0,5.22661620793726,82.69,5.0,2.78,3,5,4,4,0.09,0.42,13.0,,4040.06,4040.06,93607.20480298033,0.0,  Analytics-ETL  ,2025-12-22
DA00046021,2022-01-06,2022,1,1,Thursday,False,H002,Lakeview Medical Center,D11,Gastro,Non-Surgical,5,False,2009,Dr. Aisha Rossi,49,32,65.31,70.61017876162047,2.0,0.0,1.0,50.0,11.182433457339275,0.0,0.0,6.5,4.827323118630237,37.6925,4.0,0.2,3,5,5,4,0.09,0.34,8.5,3.0,25150.57,12575.28,148879.17045495345,27.8,Manual Aggregation,2022-01-07
DA00266317,2025-03-27,2025,3,1,Thursday,False,H010,Evercare Medical Center,D11,GASTRO,Non-Surgical,6,False,2003,Dr. Elena Johnson,50,39,78.0,81.83390650649233,0.0,1.0,0.0,,6.248206543263806,0.0,,,4.027270450996578,,2.0,2.16,6,3,6,4,0.15,0.45,,,,,497841.5925013592,78.0,Analytics-ETL,2025-03-29
DA00241785,2023-01-23,2023,1,1,Monday,False,H009,Pinecrest General Hospital,D13,Critical Care,Critical,6,True,2008,Dr. Ravi Nguyen,29,21,72.41,78.53299354751302,1.0,3.0,1.0,100.0,9.25888158094368,0.0,0.0,6.0,3.5339916040990063,98.86333333333332,3.0,2.53,12,5,12,4,0.57,0.27,91.0,1.0,12849.66,12849.66,649065.1569144105,0.0,Manual Aggregation,2023-01-25
DA00197208,2025-12-31,2025,12,4,Wednesday,False,H008,Horizon Care Hospital,D03,neuro ,Non-Surgical,4,True,2015,Dr. Chloe Ahmed,31,20,64.52,81.08448942923623,0.0,0.0,0.0,,11.794794236638044,0.0,,,4.476997751989026,,0.0,3.32,6,5,6,5,0.3,0.08,,,,,204381.5103755587,72.0,Analytics-ETL,2026-01-03
DA00186611,2021-12-25,2021,12,4,Saturday,True,H007,Unity Regional Medical Center,D13,Critical Care,Critical,8,True,1998,Dr. Yusuf Kumar,25,15,60.0,70.71142173920109,1.0,0.0,0.0,0.0,13.04605154179172,0.0,0.0,4.0,2.5943346469764843,9.25,2.0,3.51,11,5,12,5,0.73,0.11,86.0,5.0,3559.11,3559.11,107479.76996475836,55.0,BI-Warehouse,2021-12-28
DA00191560,2025-07-14,2025,7,3,Monday,False,H007,Unity Regional Medical Center,D15,Urology ,Surgical,8,False,2016,Dr. Mei Kumar,53,35,66.04,79.51355174783579,0.0,3.0,0.0,,6.424620777204254,0.0,,,5.154507659408623,206.27,4.0,4.24,8,4,6,5,0.23,0.82,,,,,637028.6644638566,76.2,Analytics-ETL,2025-07-17
DA00245956,2024-06-25,2024,6,2,Tuesday,False,H009,Pinecrest General Hospital,D15,Urology,Surgical,2,False,2010,Dr. Grace Park,37,26,70.27,82.54456488510186,0.0,1.0,0.0,,13.476518736137653,0.0,,,6.061521685321996,57.8,2.0,2.87,4,3,5,4,0.15,0.05,,,,,446723.90507538005,75.6,Analytics-ETL,2024-06-28
DA00131866,2022-01-29,2022,1,1,Saturday,True,H005,Metro City Hospital,D13,Critical Care,Critical,4,True,2017,Dr. Ivan Silva,30,20,66.67,82.654285354221,2.0,2.0,0.0,0.0,13.222161465960689,0.0,0.0,4.0,2.758924217767589,60.97666666666666,4.0,2.25,6,2,6,1,0.3,0.06,56.0,3.0,15579.85,7789.92,405477.55401418847,51.3,Analytics-ETL,2022-02-01
DA00211696,2025-09-02,2025,9,3,Tuesday,False,H008,Horizon Care Hospital,D11,Gastro,Non-Surgical,7,True,2012,Dr. Mei Smith,43,30,69.77,82.5455688846867,3.0,0.0,3.0,100.0,6.202597150797336,0.0,0.0,6.0,5.722883394105789,23.845,8.0,6.9,3,1,3,2,0.1,0.03,57.333333333333336,3.0,22227.06,,355267.92186825775,0.0,Analytics-ETL,2025-09-03
DA00082757,2022-08-10,2022,8,3,Wednesday,False,H004,Sunrise Health Institute,D01,Cardio,Non-Surgical,3,True,2008,Dr. Carlos Ahmed,47,30,63.83,87.36862689893935,2.0,0.0,0.0,0.0,11.349813705800464,0.0,0.0,4.0,5.267863032479902,75.09,4.0,0.2,7,1,7,1,0.23,0.27,33.5,4.5,10456.41,5228.2,418293.8143550544,53.1,BI-Warehouse,2022-08-13
DA00022460,2022-07-02,2022,7,3,Saturday,True,H001,St. Mary General Hospital,D13,Intensive Care Unit,Critical,4,True,2008,Dr. Carlos Silva,26,17,65.38,81.03849306506227,1.0,2.0,0.0,0.0,6.156952092916164,0.0,0.0,2.0,4.521859342689088,,4.0,0.2,4,3,6,4,0.24,0.37,44.0,1.0,4185.66,4185.66,602538.237935388,57.9,Analytics-ETL,2022-07-05
DA00094542,2024-11-16,2024,11,4,Saturday,True,H004,Sunrise Health Institute,D07,Emergency,Critical,5,True,2011,Dr. James Chen,24,16,66.67,80.18316567027316,4.0,2.0,3.0,75.0,7.1680340043382,1.0,25.0,5.75,6.129091951840088,53.97875,12.0,3.27,11,2,10,2,0.69,1.19,58.0,2.25,11253.1,2813.27,469529.07772743545,0.0,Analytics-ETL,2024-11-18
DA00092000,2022-12-01,2022,12,4,Thursday,False,H004,Sunrise Health Institute,D06,General Surgery,Surgical,4,False,2007,Dr. Elena Brown,30,22,73.33,84.64593891298816,3.0,1.0,0.0,0.0,9.408347844072996,0.0,0.0,4.333333333333333,5.685671984951005,51.1675,6.0,3.37,2,5,3,5,0.09,0.04,38.66666666666666,4.333333333333333,20135.94,6711.98,94570.58681809844,60.9,BI-Warehouse,2022-12-04
DA00218400,2024-01-11,2024,1,1,Thursday,False,H008,Horizon Care Hospital,D15,Urology ,Surgical,6,False,2015,Dr. Noah Khan,33,22,66.67,70.56480491629499,0.0,1.0,0.0,,6.699844862468791,0.0,,,6.246319602728754,,1.0,2.87,9,2,11,3,0.41,0.94,,,,,319340.2646790007,78.3,Manual Aggregation,2024-01-13
DA00262437,2024-08-11,2024,8,3,Sunday,True,H010,Evercare Medical Center,D09,nephrology ,Non-Surgical,2,False,2011,Dr. Aisha Nguyen,23,14,60.87,84.56158224082631,1.0,0.0,0.0,0.0,8.835470051488226,0.0,0.0,1.0,4.176351935468817,16.46,2.0,4.75,11,6,13,5,0.79,0.2,10.0,3.0,2194.22,2194.22,193800.9515176344,47.8,Analytics-ETL,2024-08-13
DA00075020,2021-06-03,2021,6,2,Thursday,False,H003,Riverside Community Hospital,D12,Psychiatry,Non-Surgical,2,False,2008,Dr. Daniel Petrov,23,15,65.22,76.56118817950929,1.0,3.0,0.0,0.0,11.645502886918475,0.0,0.0,1.0,4.192923119660758,79.0,5.0,3.76,8,2,9,3,0.53,0.05,24.0,4.0,2089.2,2089.2,218886.26792294404,46.4,Manual Aggregation,2021-06-04
DA00133545,2021-09-04,2021,9,3,Saturday,True,H005,Metro City Hospital,D14,Internal Medicine,Non-Surgical,7,True,2001,Dr. Omar Kowalski,51,27,52.94,71.93484052878519,1.0,0.0,0.0,0.0,9.181286844750057,0.0,0.0,2.0,5.753401180850116,2.275,3.0,4.66,12,2,13,2,0.44,0.08,25.0,8.0,3616.78,3616.78,258678.2434890194,50.6,Analytics-ETL,2021-09-05
DA00018779,2022-06-03,2022,6,2,Friday,False,H001,St. Mary General Hospital,D11,Gastroenterology,Non-Surgical,3,False,2004,Dr. Wei Ahmed,26,17,65.38,71.81009855774681,2.0,3.0,0.0,0.0,7.748164891044,0.0,0.0,7.5,3.618070994881048,92.21666666666664,5.0,1.19,10,5,10,5,0.59,1.23,69.0,3.5,10022.96,5011.48,155027.1851915387,57.3,BI-Warehouse,2022-06-06
DA00019796,2025-03-16,2025,3,1,Sunday,True,H001,St. Mary General Hospital,D11,GASTRO,Non-Surgical,3,False,2004,Dr. Wei Ahmed,26,17,65.38,71.81009855774681,0.0,0.0,0.0,,7.748164891044,0.0,,,3.618070994881048,34.43,2.0,4.35,9,5,10,5,0.53,0.89,,,,,155027.1851915387,72.1,BI-Warehouse,2025-03-17
DA00040884,2022-12-13,2022,12,4,Tuesday,False,H002,Lakeview Medical Center,D08,Obs & Gyn,Surgical,1,False,2000,Dr. Daniel Garcia,49,33,67.35,70.69220621233491,3.0,4.0,2.0,66.67,12.929009401697089,0.0,0.0,2.6666666666666665,3.635610418182405,48.9,10.0,2.8,6,4,4,5,0.18,0.08,15.333333333333334,5.666666666666667,14368.330000000002,4789.44,293439.300119685,11.1,Analytics-ETL,2022-12-16
DA00039781,2024-12-05,2024,12,4,Thursday,False,H002,Lakeview Medical Center,D07,emergency medicine,Critical,2,True,2008,Dr. Omar Lee,33,23,69.7,72.4027469305689,0.0,1.0,0.0,,6.9583698721886655,0.0,,,5.449971154262645,12.03,1.0,4.6,12,1,12,1,0.52,0.08,,,,,555402.1439879476,82.3,Analytics-ETL,2024-12-07
DA00194908,2024-09-13,2024,9,3,Friday,False,H008,Horizon Care Hospital,D02,ORTHO,Surgical,3,False,2016,Dr. Nadia Kowalski,40,24,60.0,71.83542772018816,1.0,1.0,0.0,0.0,13.583707289507984,0.0,0.0,4.0,5.924053318195656,96.0,2.0,4.03,5,1,7,2,0.21,0.95,78.0,1.0,6747.86,6747.86,322939.396314146,47.3,Analytics-ETL,2024-09-15
DA00079200,2022-11-13,2022,11,4,Sunday,True,H003,Riverside Community Hospital,D14,GEN MED,Non-Surgical,3,True,2014,Dr. Emma Khan,31,20,64.52,81.78728369783508,1.0,2.0,0.0,0.0,12.816276960269956,0.0,0.0,4.0,3.1931949210166497,46.22666666666667,5.0,4.38,1,4,3,4,0.05,0.22,12.0,5.0,5631.27,5631.27,531035.4829670902,51.8,Manual Aggregation,2022-11-17
DA00140675,2021-03-14,2021,3,1,Sunday,True,H006,Green Valley Hospital,D03,NEURO,Non-Surgical,7,False,2010,Dr. Ivan Costa,20,14,70.0,71.09296740279328,3.0,1.0,0.0,0.0,6.969238543405929,0.0,0.0,11.333333333333334,5.000849484281568,158.036,6.0,4.94,1,1,3,1,0.07,0.03,47.66666666666666,,44199.13,14733.04,568181.5278277652,43.6,Manual Aggregation,2021-03-16
DA00206593,2021-09-12,2021,9,3,Sunday,True,H008,Horizon Care Hospital,D09,Nephrology,Non-Surgical,7,True,2016,Dr. Ivan Ali,52,30,57.69,79.99306635567757,1.0,2.0,0.0,0.0,6.541513097707131,0.0,0.0,7.0,4.626014772531455,40.82,5.0,3.52,10,4,10,4,0.33,1.23,53.0,1.0,10888.07,10888.07,329269.3076406198,58.8,Analytics-ETL,2021-09-13
DA00177161,2021-02-08,2021,2,1,Monday,False,H007,Unity Regional Medical Center,D08,Obs & Gyn,Surgical,1,True,2002,Dr. Grace Chen,36,27,75.0,85.67511988277654,0.0,1.0,0.0,,7.734556212894641,0.0,,,6.222626543557266,,1.0,3.24,6,2,8,3,0.22,0.34,,,,,125372.63690704538,76.4,Manual Aggregation,2021-02-10
DA00097533,2023-01-25,2023,1,1,Wednesday,False,H004,Sunrise Health Institute,D09,Nephrology Dept,Non-Surgical,4,False,2000,Dr. Ivan Rossi,51,35,68.63,82.74438004441926,0.0,0.0,0.0,,7.677362009058505,0.0,,,6.170942661572416,87.99,3.0,4.06,5,4,3,5,0.14,0.28,,,,,231074.98029482536,67.1,Manual Aggregation,2023-01-26
DA00097956,2024-03-23,2024,3,1,Saturday,True,H004,Sunrise Health Institute,D09,nephrology ,Non-Surgical,4,False,2000,Dr. Ivan Rossi,51,36,70.59,82.74438004441926,3.0,0.0,3.0,100.0,7.677362009058505,0.0,0.0,6.333333333333333,6.170942661572416,102.458,5.0,3.88,3,5,3,5,0.08,0.03,73.0,1.3333333333333333,25863.64,8621.21,231074.98029482536,0.0,Analytics-ETL,2024-03-27
DA00070596,2024-04-22,2024,4,2,Monday,False,H003,Riverside Community Hospital,D09,nephrology ,Non-Surgical,1,False,2016,Dr. Chloe Ahmed,21,15,71.43,72.79244339007018,3.0,1.0,1.0,33.33,10.55510600489844,0.0,0.0,5.666666666666667,2.5352147636321383,38.67333333333333,3.0,1.98,7,6,6,5,0.47,1.99,47.333333333333336,5.0,5285.48,1761.83,203341.16509211803,39.7,Analytics-ETL,2024-04-25
DA00256255,2022-09-07,2022,9,3,Wednesday,False,H010,Evercare Medical Center,D06,Gen. Surgery,Surgical,7,True,2001,Dr. Yusuf Ahmed,30,18,60.0,73.57768467364221,2.0,1.0,2.0,100.0,9.078877631366328,0.0,0.0,1.0,2.7124314996391874,48.0,3.0,3.57,9,3,9,4,0.5,0.21,38.5,5.0,3665.3,1832.65,216576.72051479464,0.0,BI-Warehouse,2022-09-09
DA00244199,2024-09-02,2024,9,3,Monday,False,H009,Pinecrest General Hospital,D14,Internal Medicine,Non-Surgical,7,False,2008,Dr. Wei Ali,46,29,63.04,86.53556866369074,2.0,1.0,1.0,50.0,13.36223663016439,0.0,0.0,3.0,3.366094592200981,72.0,3.0,2.25,11,2,10,2,0.38,0.26,59.5,4.5,9159.91,4579.96,370362.9596794395,22.2,BI-Warehouse,2024-09-03
DA00091846,2022-06-30,2022,6,2,Thursday,False,H004,Sunrise Health Institute,D06,GEN SURGERY,Surgical,4,False,2007,Dr. Elena Brown,30,20,66.67,84.64593891298816,2.0,2.0,0.0,0.0,9.408347844072996,0.0,0.0,3.0,5.685671984951005,61.8,3.0,5.63,2,5,3,5,0.1,0.44,41.0,5.0,9737.3,4868.65,94570.58681809844,55.3,Analytics-ETL,2022-07-01
DA00155369,2021-06-08,2021,6,2,Tuesday,False,H006,Green Valley Hospital,D11,GASTRO,Non-Surgical,1,False,2009,Dr. Noah Reddy,39,30,76.92,87.81665484665426,0.0,1.0,0.0,,7.804389448574618,0.0,,,3.192040118318123,,1.0,3.27,7,5,5,5,0.23,0.03,,,,,606731.9058841149,80.3,Manual Aggregation,2021-06-12
DA00276069,2023-07-24,2023,7,3,Monday,False,H004,Sunrise Health Institute,D09,nephrology ,NON-SURGICAL,4,False,2000,Dr. Ivan Rossi,51,34,66.67,82.74438004441926,0.0,1.0,0.0,,7.677362009058505,0.0,,,6.170942661572416,,1.0,0.65,4,5,3,5,0.12,0.09,,,,,231074.98029482536,68.7,BI-Warehouse,2023-07-28
DA00220854,2025-09-30,2025,9,3,Tuesday,False,H009,Pinecrest General Hospital,D01,cardiology ,Non-Surgical,8,False,2005,Dr. Grace Ali,25,16,64.0,78.45763805488406,3.0,0.0,2.0,66.67,9.628097839521828,0.0,0.0,3.6666666666666665,4.366131210031929,69.83333333333333,3.0,3.12,15,4,13,3,0.94,0.03,67.66666666666667,5.0,21682.1,7227.37,517418.0671424479,0.0,Manual Aggregation,2025-10-04
DA00138955,2021-06-28,2021,6,2,Monday,False,H006,Green Valley Hospital,D02,orthopedics,Surgical,7,False,2009,Dr. James Ahmed,46,28,60.87,74.57195249236543,1.0,3.0,0.0,0.0,11.515312282588267,0.0,0.0,1.0,6.019045593570219,24.0,3.0,5.43,13,4,11,3,0.46,0.15,64.0,5.0,2332.71,2332.71,321713.0972074904,44.8,Manual Aggregation,2021-06-30
DA00249207,2023-05-21,2023,5,2,Sunday,True,H010,Evercare Medical Center,D02,Orthopedic,Surgical,3,False,2008,Dr. Carlos Petrov,46,30,65.22,83.74080309870322,1.0,0.0,1.0,100.0,6.702106890947037,0.0,0.0,5.0,3.309262910981102,120.0,1.0,3.3,11,3,13,4,0.37,0.08,52.0,2.0,7811.75,7811.75,197338.5681296822,0.0,Analytics-ETL,2023-05-24
DA00066024,2021-10-15,2021,10,4,Friday,False,H003,Riverside Community Hospital,D07,ER,Critical,7,True,2018,Dr. Noah Smith,24,16,66.67,87.69907255843346,1.0,2.0,0.0,0.0,9.431967083219035,0.0,0.0,6.0,3.420082623183856,80.775,4.0,4.82,11,5,12,5,0.69,0.18,31.0,1.0,8436.63,8436.63,127074.90232519971,53.3,BI-Warehouse,2021-10-17
DA00052785,2025-07-15,2025,7,3,Tuesday,False,H002,Lakeview Medical Center,D14,Gen. Medicine,Non-Surgical,6,True,2013,Dr. Liam Reddy,48,31,64.58,73.61278739667927,1.0,2.0,1.0,100.0,13.501949485350522,0.0,0.0,5.0,5.49900525172529,120.0,3.0,3.83,11,2,10,1,0.35,0.14,68.0,3.0,6183.27,"$6,183.27",609751.6600071801,0.0,Manual Aggregation,2025-07-17
DA00054365,2024-11-11,2024,11,4,Monday,False,H002,Lakeview Medical Center,D15,urology ,Surgical,2,True,2005,Dr. Nadia Chen,42,28,66.67,71.10005884347885,1.0,4.0,1.0,100.0,8.715063054283831,0.0,0.0,4.0,5.801750175088836,19.4,5.0,3.54,7,6,6,5,0.25,0.05,2.0,,5184.77,5184.77,221023.3499216563,0.0,Analytics-ETL,2024-11-12
DA00261845,2022-12-28,2022,12,4,Wednesday,False,H010,Evercare Medical Center,D09,Renal,Non-Surgical,2,False,2011,Dr. Aisha Nguyen,23,17,73.91,84.56158224082631,2.0,2.0,1.0,50.0,8.835470051488226,0.0,0.0,6.5,4.176351935468817,64.35000000000001,9.0,1.83,15,5,13,5,0.88,0.09,68.0,2.5,21236.04,10618.02,193800.9515176344,20.3,Manual Aggregation,2022-12-29
DA00040758,2022-08-09,2022,8,3,Tuesday,False,H002,Lakeview Medical Center,D08,Obs & Gyn,Surgical,1,False,2000,Dr. Daniel Garcia,49,31,63.27,70.69220621233491,2.0,2.0,1.0,50.0,12.929009401697089,0.0,0.0,4.5,3.635610418182405,108.0,3.0,1.64,5,4,4,5,0.16,0.79,52.0,,16022.92,8011.46,293439.300119685,25.6,Manual Aggregation,2022-08-13
DA00065017,2024-01-12,2024,1,1,Friday,False,H003,Riverside Community Hospital,D06,Gen. Surgery,Surgical,3,False,2014,Dr. James Smith,39,30,76.92,80.74493827625928,0.0,0.0,0.0,,13.387473482947946,0.0,,,3.5381501658633927,7.55,2.0,2.85,8,5,9,5,0.27,0.0,,,,,434718.24719962256,76.1,BI-Warehouse,2024-01-15
DA00146456,2022-01-11,2022,1,1,Tuesday,False,H006,Green Valley Hospital,D06,Gen. Surgery,SURGICAL,3,False,2010,Dr. Priya Nguyen,53,42,79.25,71.10945595720021,1.0,0.0,0.0,0.0,8.377235671975022,0.0,0.0,4.0,3.3651998226654927,40.1425,5.0,2.35,6,4,7,3,0.14,0.27,21.0,,6976.95,6976.95,442167.1249396848,68.4,Analytics-ETL,2022-01-14
