hospital_id,hospital_name,hospital_ward,admission_date,available_beds,occupied_beds,bed_utilization_rate
HOSP-9069,The Johns Hopkins Hospital,icu,2023-10-29,450,70,15.555555555555555
HOSP-9070,The Johns Hopkins Hospital,pediatrics,2020-09-14,320,290,90.625
HOSP-9071,The Johns Hopkins Hospital,surgery,2022-10-24,250,130,52.0
HOSP-9071,The Johns Hopkins Hospital,surgery,,380,300,78.94736842105263
HOSP-9072,The Johns Hopkins Hospital,pediatrics,,440,160,36.36363636363637
HOSP-9073,The Johns Hopkins Hospital,er,,200,240,120.0
HOSP-9073,The Johns Hopkins Hospital,icu,2023-01-23,460,390,84.78260869565217
HOSP-9074,The Johns Hopkins Hospital,icu,2024-03-26,460,50,10.869565217391305
HOSP-9076,The Johns Hopkins Hospital,icu,,240,30,12.5
HOSP-9077,The Johns Hopkins Hospital,pediatrics,2021-08-28,460,180,39.130434782608695
HOSP-9078,The Johns Hopkins Hospital,pediatrics,,170,220,129.41176470588235
HOSP-9079,The Johns Hopkins Hospital,pediatrics,,270,70,25.925925925925924
HOSP-9081,The Johns Hopkins Hospital,er,2023-11-24,180,120,66.66666666666666
HOSP-9082,The Johns Hopkins Hospital,er,2021-03-29,140,190,135.71428571428572
HOSP-9087,The Johns Hopkins Hospital,maternity,2021-06-14,220,220,100.0
HOSP-9087,The Johns Hopkins Hospital,maternity,,150,190,126.66666666666666
HOSP-9088,The Johns Hopkins Hospital,maternity,,110,100,90.9090909090909
HOSP-9089,The Johns Hopkins Hospital,pediatrics,2022-09-23,380,180,47.368421052631575
HOSP-9090,The Johns Hopkins Hospital,pediatrics,2020-11-23,250,320,128.0
HOSP-9090,The Johns Hopkins Hospital,surgery,2021-08-24,110,310,281.8181818181818
HOSP-9091,The Johns Hopkins Hospital,icu,2024-05-21,400,320,80.0
HOSP-9091,The Johns Hopkins Hospital,maternity,2022-05-18,450,380,84.44444444444444
HOSP-9092,The Johns Hopkins Hospital,surgery,2023-07-31,350,240,68.57142857142857
HOSP-9093,The Johns Hopkins Hospital,icu,,140,370,264.2857142857143
HOSP-9094,The Johns Hopkins Hospital,surgery,,380,200,52.63157894736842
HOSP-9095,The Johns Hopkins Hospital,pediatrics,2023-07-23,150,300,200.0
HOSP-9095,The Johns Hopkins Hospital,pediatrics,,110,310,281.8181818181818
HOSP-9097,The Johns Hopkins Hospital,er,,360,350,97.22222222222221
HOSP-9098,The Johns Hopkins Hospital,er,,330,230,69.6969696969697
HOSP-9098,The Johns Hopkins Hospital,pediatrics,2023-09-19,160,250,156.25
HOSP-9099,The Johns Hopkins Hospital,er,2023-12-15,200,340,170.0
HOSP-9099,The Johns Hopkins Hospital,er,,360,140,38.88888888888889
HOSP-9099,The Johns Hopkins Hospital,pediatrics,,270,250,92.5925925925926
HOSP-9100,The Johns Hopkins Hospital,pediatrics,,500,190,38.0
HOSP-9101,The Johns Hopkins Hospital,icu,,340,150,44.11764705882353
HOSP-9101,The Johns Hopkins Hospital,maternity,,170,100,58.82352941176471
HOSP-9101,The Johns Hopkins Hospital,pediatrics,,140,260,185.71428571428572
HOSP-9102,The Johns Hopkins Hospital,icu,2022-04-21,160,110,68.75
HOSP-9103,The Johns Hopkins Hospital,maternity,2023-12-21,470,180,38.297872340425535
HOSP-9104,The Johns Hopkins Hospital,er,,260,0,0.0
HOSP-9108,The Johns Hopkins Hospital,er,2020-12-13,150,340,226.66666666666666
HOSP-9110,The Johns Hopkins Hospital,icu,,330,240,72.72727272727273
HOSP-9111,The Johns Hopkins Hospital,er,,190,300,157.89473684210526
HOSP-9111,The Johns Hopkins Hospital,icu,,470,330,70.2127659574468
HOSP-9112,The Johns Hopkins Hospital,surgery,,380,60,15.789473684210526
HOSP-9113,The Johns Hopkins Hospital,maternity,,360,200,55.55555555555556
HOSP-9113,The Johns Hopkins Hospital,pediatrics,2023-10-23,390,200,51.28205128205128
HOSP-9114,The Johns Hopkins Hospital,maternity,2024-03-23,460,370,80.43478260869566
HOSP-9115,The Johns Hopkins Hospital,surgery,2023-04-28,160,220,137.5
HOSP-9116,The Johns Hopkins Hospital,er,2024-01-30,150,130,86.66666666666667
HOSP-9116,The Johns Hopkins Hospital,pediatrics,2023-04-17,320,190,59.375
HOSP-9117,The Johns Hopkins Hospital,er,2022-07-27,180,220,122.22222222222223
HOSP-9119,The Johns Hopkins Hospital,surgery,2020-09-20,390,30,7.6923076923076925
HOSP-9122,The Johns Hopkins Hospital,surgery,,140,340,242.85714285714283
HOSP-9123,The Johns Hopkins Hospital,maternity,,150,30,20.0
HOSP-9123,The Johns Hopkins Hospital,pediatrics,,190,20,10.526315789473683
HOSP-9124,The Johns Hopkins Hospital,pediatrics,2021-02-15,410,260,63.41463414634146
HOSP-9125,The Johns Hopkins Hospital,maternity,2023-04-30,150,120,80.0
HOSP-9129,The Johns Hopkins Hospital,icu,,130,80,61.53846153846154
HOSP-9130,The Johns Hopkins Hospital,maternity,2022-12-16,150,320,213.33333333333334
HOSP-9131,The Johns Hopkins Hospital,pediatrics,2022-04-13,490,10,2.0408163265306123
HOSP-9131,The Johns Hopkins Hospital,surgery,2023-09-28,460,250,54.347826086956516
HOSP-9132,The Johns Hopkins Hospital,er,2024-01-27,120,390,325.0
HOSP-9132,The Johns Hopkins Hospital,maternity,2020-07-29,430,20,4.651162790697675
HOSP-9133,The Johns Hopkins Hospital,maternity,,460,10,2.1739130434782608
HOSP-9136,The Johns Hopkins Hospital,surgery,2024-04-18,210,10,4.761904761904762
HOSP-9137,The Johns Hopkins Hospital,pediatrics,2023-08-14,270,260,96.29629629629629
HOSP-9137,The Johns Hopkins Hospital,surgery,2023-09-17,120,340,283.33333333333337
HOSP-9139,The Johns Hopkins Hospital,maternity,,340,360,105.88235294117648
HOSP-9139,The Johns Hopkins Hospital,surgery,2024-04-16,360,250,69.44444444444444
HOSP-9140,The Johns Hopkins Hospital,maternity,2023-07-28,110,330,300.0
HOSP-9141,The Johns Hopkins Hospital,maternity,2022-08-25,350,40,11.428571428571429
HOSP-9143,The Johns Hopkins Hospital,surgery,2020-09-24,350,380,108.57142857142857
HOSP-9145,The Johns Hopkins Hospital,surgery,,330,170,51.515151515151516
HOSP-9148,The Johns Hopkins Hospital,icu,2023-08-31,290,390,134.48275862068965
HOSP-9148,The Johns Hopkins Hospital,surgery,2023-07-21,100,60,60.0
HOSP-9149,The Johns Hopkins Hospital,er,2024-06-30,320,170,53.125
HOSP-9149,The Johns Hopkins Hospital,icu,,230,110,47.82608695652174
HOSP-9149,The Johns Hopkins Hospital,pediatrics,,460,220,47.82608695652174
HOSP-9149,The Johns Hopkins Hospital,surgery,,340,390,114.70588235294117
HOSP-9150,The Johns Hopkins Hospital,er,2021-03-16,210,190,90.47619047619048
HOSP-9155,The Johns Hopkins Hospital,icu,,320,0,0.0
HOSP-9156,The Johns Hopkins Hospital,icu,,400,210,52.5
HOSP-9157,The Johns Hopkins Hospital,icu,2024-05-17,170,250,147.05882352941177
HOSP-9158,The Johns Hopkins Hospital,surgery,2022-03-30,190,80,42.10526315789473
HOSP-9159,The Johns Hopkins Hospital,surgery,2023-04-13,200,10,5.0
HOSP-9159,The Johns Hopkins Hospital,surgery,2023-06-25,280,130,46.42857142857143
HOSP-9160,The Johns Hopkins Hospital,er,2023-10-26,220,370,168.1818181818182
HOSP-9160,The Johns Hopkins Hospital,er,,120,110,91.66666666666666
HOSP-9161,The Johns Hopkins Hospital,surgery,2023-05-13,290,370,127.58620689655173
HOSP-9162,The Johns Hopkins Hospital,maternity,2021-10-23,250,380,152.0
HOSP-9163,The Johns Hopkins Hospital,er,,140,10,7.142857142857142
HOSP-9164,The Johns Hopkins Hospital,er,,290,10,3.4482758620689653
HOSP-9164,The Johns Hopkins Hospital,maternity,2020-11-18,280,90,32.142857142857146
HOSP-9169,The Johns Hopkins Hospital,icu,2021-03-14,460,150,32.608695652173914
HOSP-9169,The Johns Hopkins Hospital,pediatrics,2022-08-16,170,390,229.41176470588235
HOSP-9170,The Johns Hopkins Hospital,surgery,,140,130,92.85714285714286
HOSP-9172,The Johns Hopkins Hospital,er,2021-03-21,230,10,4.3478260869565215
HOSP-9172,The Johns Hopkins Hospital,surgery,,180,350,194.44444444444443
HOSP-9173,The Johns Hopkins Hospital,pediatrics,2022-09-28,340,300,88.23529411764706
HOSP-9174,The Johns Hopkins Hospital,pediatrics,2021-10-23,450,340,75.55555555555556
HOSP-9174,The Johns Hopkins Hospital,surgery,2021-12-19,110,270,245.45454545454547
HOSP-9176,The Johns Hopkins Hospital,er,2023-11-22,250,370,148.0
HOSP-9176,The Johns Hopkins Hospital,icu,2022-04-13,220,270,122.72727272727273
HOSP-9176,The Johns Hopkins Hospital,maternity,,470,260,55.319148936170215
HOSP-9177,The Johns Hopkins Hospital,er,2022-08-22,230,130,56.52173913043478
HOSP-9177,The Johns Hopkins Hospital,pediatrics,2024-05-30,270,70,25.925925925925924
HOSP-9179,The Johns Hopkins Hospital,maternity,2022-09-27,330,0,0.0
HOSP-9180,The Johns Hopkins Hospital,er,2022-11-18,100,110,110.00000000000001
HOSP-9182,The Johns Hopkins Hospital,pediatrics,,350,230,65.71428571428571
HOSP-9183,The Johns Hopkins Hospital,er,2024-04-28,120,190,158.33333333333331
HOSP-9183,The Johns Hopkins Hospital,pediatrics,,450,100,22.22222222222222
HOSP-9184,The Johns Hopkins Hospital,surgery,,250,30,12.0
HOSP-9186,The Johns Hopkins Hospital,icu,,360,240,66.66666666666666
HOSP-9186,The Johns Hopkins Hospital,maternity,,110,240,218.18181818181816
HOSP-9186,The Johns Hopkins Hospital,surgery,2024-02-18,420,180,42.857142857142854
HOSP-9187,The Johns Hopkins Hospital,er,,440,40,9.090909090909092
HOSP-9187,The Johns Hopkins Hospital,maternity,2023-12-23,440,330,75.0
HOSP-9190,The Johns Hopkins Hospital,surgery,2020-12-23,230,300,130.43478260869566
HOSP-9190,The Johns Hopkins Hospital,surgery,,250,230,92.0
HOSP-9191,The Johns Hopkins Hospital,maternity,2023-03-16,380,140,36.84210526315789
HOSP-9192,The Johns Hopkins Hospital,er,,160,20,12.5
HOSP-9192,The Johns Hopkins Hospital,icu,2021-09-29,360,310,86.11111111111111
HOSP-9193,The Johns Hopkins Hospital,er,2021-05-26,410,70,17.073170731707318
HOSP-9193,The Johns Hopkins Hospital,surgery,,480,340,70.83333333333334
HOSP-9194,The Johns Hopkins Hospital,pediatrics,2021-04-28,380,280,73.68421052631578
HOSP-9196,The Johns Hopkins Hospital,icu,,400,150,37.5
HOSP-9196,The Johns Hopkins Hospital,surgery,2020-11-29,220,300,136.36363636363635
HOSP-9197,The Johns Hopkins Hospital,er,2023-06-29,370,50,13.513513513513514
HOSP-9197,The Johns Hopkins Hospital,surgery,2020-07-25,220,290,131.8181818181818
HOSP-9199,The Johns Hopkins Hospital,maternity,2021-10-27,250,60,24.0
HOSP-9199,The Johns Hopkins Hospital,surgery,,290,130,44.827586206896555
HOSP-9201,The Johns Hopkins Hospital,icu,2020-11-29,260,110,42.30769230769231
HOSP-9201,The Johns Hopkins Hospital,pediatrics,2023-10-13,250,50,20.0
HOSP-9205,The Johns Hopkins Hospital,surgery,,270,330,122.22222222222223
HOSP-9206,The Johns Hopkins Hospital,icu,2022-11-27,350,260,74.28571428571429
HOSP-9207,The Johns Hopkins Hospital,pediatrics,2022-02-27,280,350,125.0
HOSP-9210,The Johns Hopkins Hospital,maternity,,390,90,23.076923076923077
HOSP-9212,The Johns Hopkins Hospital,er,,320,380,118.75
HOSP-9212,The Johns Hopkins Hospital,pediatrics,,130,130,100.0
HOSP-9213,The Johns Hopkins Hospital,pediatrics,2022-05-28,160,250,156.25
HOSP-9213,The Johns Hopkins Hospital,surgery,2024-06-17,240,240,100.0
HOSP-9214,The Johns Hopkins Hospital,pediatrics,,100,280,280.0
HOSP-9215,The Johns Hopkins Hospital,pediatrics,2021-04-26,170,240,141.1764705882353
HOSP-9218,The Johns Hopkins Hospital,maternity,,130,30,23.076923076923077
HOSP-9218,The Johns Hopkins Hospital,pediatrics,,440,120,27.27272727272727
HOSP-9219,The Johns Hopkins Hospital,pediatrics,2021-11-26,150,390,260.0
HOSP-9220,The Johns Hopkins Hospital,er,2022-07-27,440,190,43.18181818181818
HOSP-9221,The Johns Hopkins Hospital,maternity,2023-02-28,470,110,23.404255319148938
HOSP-9223,The Johns Hopkins Hospital,pediatrics,2022-11-15,140,320,228.57142857142856
HOSP-9224,The Johns Hopkins Hospital,icu,2021-09-24,400,230,57.49999999999999
HOSP-9226,The Johns Hopkins Hospital,maternity,2023-06-17,460,300,65.21739130434783
HOSP-9228,The Johns Hopkins Hospital,icu,,500,300,60.0
HOSP-9229,The Johns Hopkins Hospital,pediatrics,2021-03-28,470,200,42.5531914893617
HOSP-9229,The Johns Hopkins Hospital,surgery,2021-10-28,450,260,57.77777777777777
HOSP-9229,The Johns Hopkins Hospital,surgery,2022-01-21,170,10,5.88235294117647
HOSP-9229,The Johns Hopkins Hospital,surgery,,460,190,41.30434782608695
HOSP-9230,The Johns Hopkins Hospital,pediatrics,2021-06-14,340,340,100.0
HOSP-9231,The Johns Hopkins Hospital,surgery,,220,130,59.09090909090909
HOSP-9232,The Johns Hopkins Hospital,icu,,380,180,47.368421052631575
HOSP-9233,The Johns Hopkins Hospital,pediatrics,2023-05-18,480,130,27.083333333333332
HOSP-9235,The Johns Hopkins Hospital,icu,2023-11-22,180,370,205.55555555555554
HOSP-9237,The Johns Hopkins Hospital,er,2020-10-24,130,200,153.84615384615387
HOSP-9237,The Johns Hopkins Hospital,er,2023-11-16,190,320,168.42105263157893
HOSP-9238,The Johns Hopkins Hospital,er,,390,20,5.128205128205128
HOSP-9238,The Johns Hopkins Hospital,pediatrics,2023-08-26,490,330,67.3469387755102
HOSP-9239,The Johns Hopkins Hospital,icu,2024-01-23,490,30,6.122448979591836
HOSP-9239,The Johns Hopkins Hospital,maternity,2022-07-22,260,230,88.46153846153845
HOSP-9239,The Johns Hopkins Hospital,maternity,2024-03-16,400,360,90.0
HOSP-9241,The Johns Hopkins Hospital,maternity,,150,10,6.666666666666667
HOSP-9243,The Johns Hopkins Hospital,icu,,170,160,94.11764705882352
HOSP-9246,The Johns Hopkins Hospital,icu,2021-09-20,480,150,31.25
HOSP-9246,The Johns Hopkins Hospital,surgery,,120,350,291.66666666666663
HOSP-9249,The Johns Hopkins Hospital,icu,2024-01-15,260,130,50.0
HOSP-9250,The Johns Hopkins Hospital,er,2022-12-13,320,210,65.625
HOSP-9250,The Johns Hopkins Hospital,pediatrics,2021-08-14,120,150,125.0
HOSP-9250,The Johns Hopkins Hospital,surgery,2023-10-14,330,170,51.515151515151516
HOSP-9251,The Johns Hopkins Hospital,surgery,2024-03-31,500,10,2.0
HOSP-9252,The Johns Hopkins Hospital,er,,140,150,107.14285714285714
HOSP-9253,The Johns Hopkins Hospital,icu,2022-10-19,200,300,150.0
HOSP-9254,The Johns Hopkins Hospital,er,2021-05-23,360,0,0.0
HOSP-9255,The Johns Hopkins Hospital,pediatrics,,240,120,50.0
HOSP-9256,The Johns Hopkins Hospital,maternity,2022-04-21,490,80,16.3265306122449
HOSP-9257,The Johns Hopkins Hospital,surgery,2024-03-27,220,100,45.45454545454545
HOSP-9259,The Johns Hopkins Hospital,icu,2023-03-25,440,300,68.18181818181817
HOSP-9262,The Johns Hopkins Hospital,maternity,,150,210,140.0
HOSP-9263,The Johns Hopkins Hospital,er,,400,360,90.0
HOSP-9263,The Johns Hopkins Hospital,maternity,2020-10-13,240,320,133.33333333333331
HOSP-9263,The Johns Hopkins Hospital,maternity,2023-12-19,330,290,87.87878787878788
HOSP-9264,The Johns Hopkins Hospital,maternity,2020-10-14,280,10,3.571428571428571
HOSP-9264,The Johns Hopkins Hospital,surgery,,190,90,47.368421052631575
HOSP-9266,The Johns Hopkins Hospital,icu,2021-06-23,420,320,76.19047619047619
HOSP-9266,The Johns Hopkins Hospital,surgery,,160,280,175.0
HOSP-9267,The Johns Hopkins Hospital,er,2024-01-25,120,400,333.33333333333337
HOSP-9268,The Johns Hopkins Hospital,pediatrics,,370,140,37.83783783783784
HOSP-9269,The Johns Hopkins Hospital,er,2022-09-27,240,90,37.5
HOSP-9270,The Johns Hopkins Hospital,icu,,290,90,31.03448275862069
HOSP-9270,The Johns Hopkins Hospital,maternity,2024-06-23,220,170,77.27272727272727
HOSP-9270,The Johns Hopkins Hospital,pediatrics,,400,20,5.0
HOSP-9270,The Johns Hopkins Hospital,surgery,2023-03-23,470,400,85.1063829787234
HOSP-9271,The Johns Hopkins Hospital,er,,120,80,66.66666666666666
HOSP-9271,The Johns Hopkins Hospital,pediatrics,2021-01-17,230,260,113.04347826086956
HOSP-9272,The Johns Hopkins Hospital,er,2021-02-24,330,150,45.45454545454545
HOSP-9273,The Johns Hopkins Hospital,icu,2022-05-25,180,140,77.77777777777779
HOSP-9273,The Johns Hopkins Hospital,surgery,,340,130,38.23529411764706
HOSP-9274,The Johns Hopkins Hospital,pediatrics,,430,20,4.651162790697675
HOSP-9277,The Johns Hopkins Hospital,surgery,2022-11-30,310,120,38.70967741935484
HOSP-9278,The Johns Hopkins Hospital,pediatrics,2021-08-27,170,170,100.0
HOSP-9279,The Johns Hopkins Hospital,er,,460,400,86.95652173913044
HOSP-9279,The Johns Hopkins Hospital,maternity,2022-02-18,100,330,330.0
HOSP-9279,The Johns Hopkins Hospital,maternity,2022-06-26,110,210,190.9090909090909
HOSP-9280,The Johns Hopkins Hospital,er,,430,280,65.11627906976744
HOSP-9280,The Johns Hopkins Hospital,pediatrics,,190,250,131.57894736842107
HOSP-9282,The Johns Hopkins Hospital,maternity,2021-07-24,260,340,130.76923076923077
HOSP-9282,The Johns Hopkins Hospital,maternity,,390,90,23.076923076923077
HOSP-9283,The Johns Hopkins Hospital,icu,,170,40,23.52941176470588
HOSP-9284,The Johns Hopkins Hospital,icu,2021-09-18,120,180,150.0
HOSP-9284,The Johns Hopkins Hospital,pediatrics,,310,90,29.03225806451613
HOSP-9286,The Johns Hopkins Hospital,er,2023-11-16,290,320,110.34482758620689
HOSP-9286,The Johns Hopkins Hospital,maternity,2022-04-26,240,190,79.16666666666666
HOSP-9286,The Johns Hopkins Hospital,pediatrics,,340,360,105.88235294117648
HOSP-9286,The Johns Hopkins Hospital,surgery,,280,120,42.857142857142854
HOSP-9287,The Johns Hopkins Hospital,maternity,2021-10-30,480,290,60.416666666666664
HOSP-9287,The Johns Hopkins Hospital,maternity,2023-02-22,410,400,97.5609756097561
HOSP-9288,The Johns Hopkins Hospital,er,2022-04-30,420,70,16.666666666666664
HOSP-9288,The Johns Hopkins Hospital,icu,2023-10-31,490,170,34.69387755102041
HOSP-9290,The Johns Hopkins Hospital,icu,2021-01-14,120,320,266.66666666666663
HOSP-9291,The Johns Hopkins Hospital,er,2021-10-23,310,170,54.83870967741935
HOSP-9292,The Johns Hopkins Hospital,pediatrics,2020-11-27,220,110,50.0
HOSP-9292,The Johns Hopkins Hospital,pediatrics,2022-10-27,290,50,17.24137931034483
HOSP-9292,The Johns Hopkins Hospital,pediatrics,,450,280,62.22222222222222
HOSP-9292,The Johns Hopkins Hospital,surgery,2024-02-25,390,260,66.66666666666666
HOSP-9293,The Johns Hopkins Hospital,maternity,2023-07-24,330,180,54.54545454545454
HOSP-9294,The Johns Hopkins Hospital,er,2023-02-13,420,390,92.85714285714286
HOSP-9295,The Johns Hopkins Hospital,icu,,350,110,31.428571428571427
HOSP-9295,The Johns Hopkins Hospital,maternity,2021-07-23,230,300,130.43478260869566
HOSP-9295,The Johns Hopkins Hospital,surgery,,130,360,276.9230769230769
HOSP-9297,The Johns Hopkins Hospital,icu,2024-01-14,330,20,6.0606060606060606
HOSP-9297,The Johns Hopkins Hospital,maternity,2022-10-21,470,40,8.51063829787234
HOSP-9298,The Johns Hopkins Hospital,pediatrics,2023-10-25,300,70,23.333333333333332
HOSP-9299,The Johns Hopkins Hospital,er,2023-03-27,300,50,16.666666666666664
HOSP-9300,The Johns Hopkins Hospital,er,,210,400,190.47619047619045
HOSP-9300,The Johns Hopkins Hospital,icu,,490,10,2.0408163265306123
HOSP-9300,The Johns Hopkins Hospital,surgery,2021-06-15,380,0,0.0
HOSP-9301,The Johns Hopkins Hospital,pediatrics,2020-08-28,490,160,32.6530612244898
HOSP-9301,The Johns Hopkins Hospital,pediatrics,,330,340,103.03030303030303
HOSP-9302,The Johns Hopkins Hospital,maternity,,370,260,70.27027027027027
HOSP-9303,The Johns Hopkins Hospital,er,2023-05-17,470,10,2.127659574468085
HOSP-9303,The Johns Hopkins Hospital,surgery,2021-04-14,100,330,330.0
HOSP-9304,The Johns Hopkins Hospital,maternity,,330,220,66.66666666666666
HOSP-9305,The Johns Hopkins Hospital,maternity,2024-06-14,230,170,73.91304347826086
HOSP-9305,The Johns Hopkins Hospital,pediatrics,2023-01-20,410,390,95.1219512195122
HOSP-9306,The Johns Hopkins Hospital,icu,,470,230,48.93617021276596
HOSP-9308,The Johns Hopkins Hospital,er,2024-06-28,280,310,110.71428571428572
HOSP-9308,The Johns Hopkins Hospital,maternity,,390,360,92.3076923076923
HOSP-9309,The Johns Hopkins Hospital,pediatrics,,230,0,0.0
HOSP-9310,The Johns Hopkins Hospital,icu,2024-04-17,190,230,121.05263157894737
HOSP-9310,The Johns Hopkins Hospital,maternity,2021-05-27,160,80,50.0
HOSP-9310,The Johns Hopkins Hospital,maternity,2023-05-21,420,80,19.047619047619047
HOSP-9310,The Johns Hopkins Hospital,surgery,2022-01-13,120,80,66.66666666666666
HOSP-9312,The Johns Hopkins Hospital,icu,2022-04-21,250,140,56.00000000000001
HOSP-9312,The Johns Hopkins Hospital,icu,2022-04-30,420,200,47.61904761904761
HOSP-9313,The Johns Hopkins Hospital,surgery,2022-09-19,480,70,14.583333333333334
HOSP-9315,The Johns Hopkins Hospital,er,2023-10-21,130,400,307.69230769230774
HOSP-9315,The Johns Hopkins Hospital,er,2024-07-18,480,300,62.5
HOSP-9317,The Johns Hopkins Hospital,pediatrics,,420,260,61.904761904761905
HOSP-9318,The Johns Hopkins Hospital,icu,,380,60,15.789473684210526
HOSP-9318,The Johns Hopkins Hospital,maternity,2021-11-14,380,240,63.1578947368421
HOSP-9318,The Johns Hopkins Hospital,pediatrics,2021-12-14,160,370,231.25
HOSP-9318,The Johns Hopkins Hospital,surgery,,240,150,62.5
HOSP-9319,The Johns Hopkins Hospital,er,,470,10,2.127659574468085
HOSP-9321,The Johns Hopkins Hospital,er,,340,30,8.823529411764707
HOSP-9321,The Johns Hopkins Hospital,maternity,2021-06-20,280,340,121.42857142857142
HOSP-9322,The Johns Hopkins Hospital,pediatrics,,110,30,27.27272727272727
HOSP-9323,The Johns Hopkins Hospital,icu,,390,280,71.7948717948718
HOSP-9323,The Johns Hopkins Hospital,maternity,2023-09-28,200,360,180.0
HOSP-9324,The Johns Hopkins Hospital,er,,330,200,60.60606060606061
HOSP-9325,The Johns Hopkins Hospital,er,,500,370,74.0
HOSP-9325,The Johns Hopkins Hospital,icu,2023-04-16,430,80,18.6046511627907
HOSP-9325,The Johns Hopkins Hospital,surgery,2020-09-25,320,180,56.25
HOSP-9325,The Johns Hopkins Hospital,surgery,2022-11-24,500,210,42.0
HOSP-9326,The Johns Hopkins Hospital,icu,2023-09-29,240,350,145.83333333333331
HOSP-9327,The Johns Hopkins Hospital,maternity,2022-05-27,250,260,104.0
HOSP-9327,The Johns Hopkins Hospital,pediatrics,,290,160,55.172413793103445
HOSP-9329,The Johns Hopkins Hospital,icu,,350,250,71.42857142857143
HOSP-9332,The Johns Hopkins Hospital,er,2021-06-26,350,60,17.142857142857142
HOSP-9332,The Johns Hopkins Hospital,er,,490,380,77.55102040816327
HOSP-9333,The Johns Hopkins Hospital,er,,190,190,100.0
HOSP-9334,The Johns Hopkins Hospital,maternity,,410,70,17.073170731707318
HOSP-9337,The Johns Hopkins Hospital,maternity,2024-01-28,270,90,33.33333333333333
HOSP-9339,The Johns Hopkins Hospital,surgery,2021-12-31,430,50,11.627906976744185
HOSP-9340,The Johns Hopkins Hospital,maternity,,190,350,184.21052631578948
HOSP-9342,The Johns Hopkins Hospital,maternity,2023-08-15,410,190,46.34146341463415
HOSP-9342,The Johns Hopkins Hospital,surgery,2021-11-21,320,80,25.0
HOSP-9343,The Johns Hopkins Hospital,er,2021-07-28,300,300,100.0
HOSP-9343,The Johns Hopkins Hospital,pediatrics,2024-02-19,350,310,88.57142857142857
HOSP-9343,The Johns Hopkins Hospital,surgery,2022-12-21,180,390,216.66666666666666
HOSP-9343,The Johns Hopkins Hospital,surgery,,140,200,142.85714285714286
HOSP-9346,The Johns Hopkins Hospital,er,2022-10-29,350,300,85.71428571428571
HOSP-9348,The Johns Hopkins Hospital,icu,2020-12-26,400,290,72.5
HOSP-9348,The Johns Hopkins Hospital,pediatrics,,460,120,26.08695652173913
HOSP-9349,The Johns Hopkins Hospital,maternity,2023-03-19,110,240,218.18181818181816
HOSP-9350,The Johns Hopkins Hospital,pediatrics,,260,360,138.46153846153845
HOSP-9352,The Johns Hopkins Hospital,icu,2023-07-20,210,200,95.23809523809523
HOSP-9352,The Johns Hopkins Hospital,pediatrics,2023-04-23,430,370,86.04651162790698
HOSP-9352,The Johns Hopkins Hospital,pediatrics,,190,290,152.63157894736844
HOSP-9352,The Johns Hopkins Hospital,surgery,2021-10-19,360,390,108.33333333333333
HOSP-9354,The Johns Hopkins Hospital,icu,,240,370,154.16666666666669
HOSP-9355,The Johns Hopkins Hospital,pediatrics,2021-02-21,500,240,48.0
HOSP-9356,The Johns Hopkins Hospital,surgery,2023-08-14,470,10,2.127659574468085
HOSP-9358,The Johns Hopkins Hospital,surgery,2020-11-19,460,70,15.217391304347828
HOSP-9359,The Johns Hopkins Hospital,er,2022-09-17,200,80,40.0
HOSP-9359,The Johns Hopkins Hospital,icu,2022-06-16,210,350,166.66666666666669
HOSP-9359,The Johns Hopkins Hospital,icu,,460,280,60.86956521739131
HOSP-9360,The Johns Hopkins Hospital,surgery,2020-12-29,480,210,43.75
HOSP-9361,The Johns Hopkins Hospital,pediatrics,2023-08-22,420,230,54.761904761904766
HOSP-9362,The Johns Hopkins Hospital,maternity,2023-09-21,210,310,147.61904761904762
HOSP-9362,The Johns Hopkins Hospital,surgery,2021-09-14,380,190,50.0
HOSP-9362,The Johns Hopkins Hospital,surgery,,130,140,107.6923076923077
HOSP-9363,The Johns Hopkins Hospital,icu,,380,150,39.473684210526315
HOSP-9363,The Johns Hopkins Hospital,maternity,,290,60,20.689655172413794
HOSP-9363,The Johns Hopkins Hospital,pediatrics,2024-03-23,210,370,176.19047619047618
HOSP-9363,The Johns Hopkins Hospital,pediatrics,2024-06-19,110,200,181.8181818181818
HOSP-9364,The Johns Hopkins Hospital,maternity,2022-11-17,280,20,7.142857142857142
HOSP-9366,The Johns Hopkins Hospital,er,2021-05-21,250,280,112.00000000000001
HOSP-9366,The Johns Hopkins Hospital,maternity,2023-06-20,170,120,70.58823529411765
HOSP-9368,The Johns Hopkins Hospital,er,2021-09-18,330,20,6.0606060606060606
HOSP-9368,The Johns Hopkins Hospital,er,2023-12-24,300,90,30.0
HOSP-9369,The Johns Hopkins Hospital,maternity,2021-03-16,380,390,102.63157894736842
HOSP-9370,The Johns Hopkins Hospital,icu,,470,330,70.2127659574468
HOSP-9371,The Johns Hopkins Hospital,er,2021-08-20,250,230,92.0
HOSP-9371,The Johns Hopkins Hospital,er,2023-08-16,200,310,155.0
HOSP-9373,The Johns Hopkins Hospital,maternity,2022-02-23,100,160,160.0
HOSP-9373,The Johns Hopkins Hospital,maternity,,180,230,127.77777777777777
HOSP-9377,The Johns Hopkins Hospital,er,2023-06-18,190,280,147.36842105263156
