date,hospital_id,hospital_name,department_id,department_name,department_type,total_beds,occupied_beds_count,bed_occupancy_rate_pct,patients_admitted_count,patients_discharged_count,readmission_count,readmission_rate_pct,mortality_count,mortality_rate_pct,avg_length_of_stay_days,avg_treatment_time_hours,transfer_events_count,nurses_on_duty,doctors_on_duty,staff_to_patient_ratio,equipment_downtime_hours,avg_satisfaction_score,department_efficiency_score,external_benchmark_available_beds,external_benchmark_patients_refused
2022-07-23,1,HMIS Hospital,5,Orthopedics,Clinical,50,17,34.0,2,2,0.0,0.0,,,5.5,,,,,,,,,,
2022-07-24,1,HMIS Hospital,5,Orthopedics,Clinical,50,18,36.0,3,5,0.0,0.0,,,5.0,,,,,,,,,,
2022-07-25,1,HMIS Hospital,5,Orthopedics,Clinical,50,14,28.0,1,2,0.0,0.0,,,2.5,,,,,,,,,,
2022-07-26,1,HMIS Hospital,5,Orthopedics,Clinical,50,14,28.0,2,4,1.0,25.0,,,6.0,,,,,,,,,,
2022-07-27,1,HMIS Hospital,5,Orthopedics,Clinical,50,13,26.0,3,0,,,,,,,,,,,,,,,
2022-07-28,1,HMIS Hospital,5,Orthopedics,Clinical,50,15,30.0,2,2,0.0,0.0,,,5.5,,,,,,,,,,
2022-07-29,1,HMIS Hospital,5,Orthopedics,Clinical,50,13,26.0,0,5,0.0,0.0,,,7.0,,,,,,,,,,
2022-07-30,1,HMIS Hospital,5,Orthopedics,Clinical,50,12,24.0,4,2,0.0,0.0,,,6.0,,,,,,,,,,
2022-07-31,1,HMIS Hospital,5,Orthopedics,Clinical,50,14,28.0,4,1,0.0,0.0,,,1.0,,,,,,,,,,
2022-08-01,1,HMIS Hospital,5,Orthopedics,Clinical,50,16,32.0,3,1,0.0,0.0,,,8.0,,,,,,,,,,
2022-08-02,1,HMIS Hospital,5,Orthopedics,Clinical,50,17,34.0,2,0,,,,,,,,,,,,,,,
2022-08-03,1,HMIS Hospital,5,Orthopedics,Clinical,50,17,34.0,0,4,1.0,25.0,,,6.25,,,,,,,,,,
2022-08-04,1,HMIS Hospital,5,Orthopedics,Clinical,50,16,32.0,3,3,0.0,0.0,,,5.333333333333333,,,,,,,,,,
2022-08-05,1,HMIS Hospital,5,Orthopedics,Clinical,50,13,26.0,0,1,0.0,0.0,,,5.0,,,,,,,,,,
2022-08-06,1,HMIS Hospital,5,Orthopedics,Clinical,50,14,28.0,2,3,0.0,0.0,,,7.0,,,,,,,,,,
2022-08-07,1,HMIS Hospital,5,Orthopedics,Clinical,50,15,30.0,4,3,0.0,0.0,,,4.333333333333333,,,,,,,,,,
2022-08-08,1,HMIS Hospital,5,Orthopedics,Clinical,50,12,24.0,0,4,0.0,0.0,,,4.0,,,,,,,,,,
2022-08-09,1,HMIS Hospital,5,Orthopedics,Clinical,50,9,18.0,1,3,1.0,33.33,,,7.333333333333333,,,,,,,,,,
2022-08-10,1,HMIS Hospital,5,Orthopedics,Clinical,50,9,18.0,3,2,0.0,0.0,,,5.5,,,,,,,,,,
2022-08-11,1,HMIS Hospital,5,Orthopedics,Clinical,50,9,18.0,2,1,0.0,0.0,,,1.0,,,,,,,,,,
2022-08-12,1,HMIS Hospital,5,Orthopedics,Clinical,50,9,18.0,1,0,,,,,,,,,,,,,,,
2022-08-13,1,HMIS Hospital,5,Orthopedics,Clinical,50,12,24.0,3,2,0.0,0.0,,,6.0,,,,,,,,,,
2022-08-14,1,HMIS Hospital,5,Orthopedics,Clinical,50,13,26.0,3,2,0.0,0.0,,,2.0,,,,,,,,,,
2022-08-15,1,HMIS Hospital,5,Orthopedics,Clinical,50,13,26.0,2,4,0.0,0.0,,,5.0,,,,,,,,,,
2022-08-16,1,HMIS Hospital,5,Orthopedics,Clinical,50,11,22.0,2,1,0.0,0.0,,,7.0,,,,,,,,,,
2022-08-17,1,HMIS Hospital,5,Orthopedics,Clinical,50,14,28.0,4,1,0.0,0.0,,,3.0,,,,,,,,,,
2022-08-18,1,HMIS Hospital,5,Orthopedics,Clinical,50,13,26.0,0,3,0.0,0.0,,,5.333333333333333,,,,,,,,,,
2022-08-19,1,HMIS Hospital,5,Orthopedics,Clinical,50,13,26.0,3,4,0.0,0.0,,,3.5,,,,,,,,,,
2022-08-20,1,HMIS Hospital,5,Orthopedics,Clinical,50,11,22.0,2,4,0.0,0.0,,,4.5,,,,,,,,,,
2022-08-21,1,HMIS Hospital,5,Orthopedics,Clinical,50,9,18.0,2,1,0.0,0.0,,,1.0,,,,,,,,,,
2022-08-22,1,HMIS Hospital,5,Orthopedics,Clinical,50,8,16.0,0,2,0.0,0.0,,,3.0,,,,,,,,,,
2022-08-23,1,HMIS Hospital,5,Orthopedics,Clinical,50,9,18.0,3,2,0.0,0.0,,,5.5,,,,,,,,,,
2022-08-24,1,HMIS Hospital,5,Orthopedics,Clinical,50,12,24.0,5,3,0.0,0.0,,,4.333333333333333,,,,,,,,,,
2022-08-25,1,HMIS Hospital,5,Orthopedics,Clinical,50,10,20.0,1,1,0.0,0.0,,,2.0,,,,,,,,,,
2022-08-26,1,HMIS Hospital,5,Orthopedics,Clinical,50,11,22.0,2,3,0.0,0.0,,,3.3333333333333335,,,,,,,,,,
2022-08-27,1,HMIS Hospital,5,Orthopedics,Clinical,50,12,24.0,4,3,1.0,33.33,,,4.666666666666667,,,,,,,,,,
2022-08-28,1,HMIS Hospital,5,Orthopedics,Clinical,50,11,22.0,2,2,0.0,0.0,,,2.5,,,,,,,,,,
2022-08-29,1,HMIS Hospital,5,Orthopedics,Clinical,50,12,24.0,3,1,1.0,100.0,,,5.0,,,,,,,,,,
2022-08-30,1,HMIS Hospital,5,Orthopedics,Clinical,50,12,24.0,1,3,0.0,0.0,,,4.0,,,,,,,,,,
2022-08-31,1,HMIS Hospital,5,Orthopedics,Clinical,50,13,26.0,4,2,0.0,0.0,,,1.5,,,,,,,,,,
2022-09-01,1,HMIS Hospital,5,Orthopedics,Clinical,50,16,32.0,5,5,0.0,0.0,,,4.4,,,,,,,,,,
2022-09-02,1,HMIS Hospital,5,Orthopedics,Clinical,50,14,28.0,3,2,0.0,0.0,,,1.5,,,,,,,,,,
2022-09-03,1,HMIS Hospital,5,Orthopedics,Clinical,50,13,26.0,1,2,0.0,0.0,,,2.5,,,,,,,,,,
2022-09-04,1,HMIS Hospital,5,Orthopedics,Clinical,50,18,36.0,7,3,0.0,0.0,,,4.666666666666667,,,,,,,,,,
2022-09-05,1,HMIS Hospital,5,Orthopedics,Clinical,50,16,32.0,1,2,0.0,0.0,,,4.5,,,,,,,,,,
2022-09-06,1,HMIS Hospital,5,Orthopedics,Clinical,50,16,32.0,2,1,0.0,0.0,,,3.0,,,,,,,,,,
2022-09-07,1,HMIS Hospital,5,Orthopedics,Clinical,50,17,34.0,2,3,0.0,0.0,,,4.333333333333333,,,,,,,,,,
2022-09-08,1,HMIS Hospital,5,Orthopedics,Clinical,50,16,32.0,2,5,0.0,0.0,,,4.6,,,,,,,,,,
2022-09-09,1,HMIS Hospital,5,Orthopedics,Clinical,50,15,30.0,4,1,0.0,0.0,,,5.0,,,,,,,,,,
2022-09-10,1,HMIS Hospital,5,Orthopedics,Clinical,50,15,30.0,1,3,0.0,0.0,,,4.666666666666667,,,,,,,,,,
2022-09-11,1,HMIS Hospital,5,Orthopedics,Clinical,50,14,28.0,2,2,0.0,0.0,,,6.0,,,,,,,,,,
2022-09-12,1,HMIS Hospital,5,Orthopedics,Clinical,50,13,26.0,1,3,0.0,0.0,,,4.666666666666667,,,,,,,,,,
2022-09-13,1,HMIS Hospital,5,Orthopedics,Clinical,50,12,24.0,2,1,0.0,0.0,,,5.0,,,,,,,,,,
2022-09-14,1,HMIS Hospital,5,Orthopedics,Clinical,50,16,32.0,5,6,0.0,0.0,,,5.166666666666667,,,,,,,,,,
2022-09-15,1,HMIS Hospital,5,Orthopedics,Clinical,50,13,26.0,3,2,0.0,0.0,,,1.5,,,,,,,,,,
2022-09-16,1,HMIS Hospital,5,Orthopedics,Clinical,50,14,28.0,3,4,0.0,0.0,,,4.5,,,,,,,,,,
2022-09-17,1,HMIS Hospital,5,Orthopedics,Clinical,50,12,24.0,2,5,0.0,0.0,,,5.0,,,,,,,,,,
2022-09-18,1,HMIS Hospital,5,Orthopedics,Clinical,50,9,18.0,2,1,0.0,0.0,,,1.0,,,,,,,,,,
2022-09-19,1,HMIS Hospital,5,Orthopedics,Clinical,50,9,18.0,1,3,0.0,0.0,,,3.0,,,,,,,,,,
2022-09-20,1,HMIS Hospital,5,Orthopedics,Clinical,50,8,16.0,2,1,0.0,0.0,,,3.0,,,,,,,,,,
2022-09-21,1,HMIS Hospital,5,Orthopedics,Clinical,50,13,26.0,6,1,0.0,0.0,,,7.0,,,,,,,,,,
2022-09-22,1,HMIS Hospital,5,Orthopedics,Clinical,50,15,30.0,3,2,0.0,0.0,,,1.0,,,,,,,,,,
2022-09-23,1,HMIS Hospital,5,Orthopedics,Clinical,50,14,28.0,1,4,0.0,0.0,,,4.0,,,,,,,,,,
2022-09-24,1,HMIS Hospital,5,Orthopedics,Clinical,50,12,24.0,2,4,0.0,0.0,,,4.0,,,,,,,,,,
2022-09-25,1,HMIS Hospital,5,Orthopedics,Clinical,50,9,18.0,1,0,,,,,,,,,,,,,,,
2022-09-26,1,HMIS Hospital,5,Orthopedics,Clinical,50,10,20.0,1,1,0.0,0.0,,,10.0,,,,,,,,,,
2022-09-27,1,HMIS Hospital,5,Orthopedics,Clinical,50,12,24.0,3,2,1.0,50.0,,,2.0,,,,,,,,,,
2022-09-28,1,HMIS Hospital,5,Orthopedics,Clinical,50,11,22.0,1,2,0.0,0.0,,,4.5,,,,,,,,,,
2022-09-29,1,HMIS Hospital,5,Orthopedics,Clinical,50,12,24.0,3,1,0.0,0.0,,,1.0,,,,,,,,,,
2022-09-30,1,HMIS Hospital,5,Orthopedics,Clinical,50,15,30.0,4,5,0.0,0.0,,,5.6,,,,,,,,,,
2022-10-01,1,HMIS Hospital,5,Orthopedics,Clinical,50,14,28.0,4,1,0.0,0.0,,,9.0,,,,,,,,,,
2022-10-02,1,HMIS Hospital,5,Orthopedics,Clinical,50,18,36.0,5,1,0.0,0.0,,,2.0,,,,,,,,,,
2022-10-03,1,HMIS Hospital,5,Orthopedics,Clinical,50,18,36.0,1,3,1.0,33.33,,,5.0,,,,,,,,,,
2022-10-04,1,HMIS Hospital,5,Orthopedics,Clinical,50,18,36.0,3,3,0.0,0.0,,,3.3333333333333335,,,,,,,,,,
2022-10-05,1,HMIS Hospital,5,Orthopedics,Clinical,50,15,30.0,0,1,0.0,0.0,,,3.0,,,,,,,,,,
2022-10-06,1,HMIS Hospital,5,Orthopedics,Clinical,50,16,32.0,2,0,,,,,,,,,,,,,,,
2022-10-07,1,HMIS Hospital,5,Orthopedics,Clinical,50,17,34.0,1,6,0.0,0.0,,,5.666666666666667,,,,,,,,,,
2022-10-08,1,HMIS Hospital,5,Orthopedics,Clinical,50,15,30.0,4,2,0.0,0.0,,,5.0,,,,,,,,,,
2022-10-09,1,HMIS Hospital,5,Orthopedics,Clinical,50,15,30.0,2,4,0.0,0.0,,,7.0,,,,,,,,,,
2022-10-10,1,HMIS Hospital,5,Orthopedics,Clinical,50,15,30.0,4,1,0.0,0.0,,,10.0,,,,,,,,,,
2022-10-11,1,HMIS Hospital,5,Orthopedics,Clinical,50,17,34.0,3,4,0.0,0.0,,,6.25,,,,,,,,,,
2022-10-12,1,HMIS Hospital,5,Orthopedics,Clinical,50,14,28.0,1,5,0.0,0.0,,,3.6,,,,,,,,,,
2022-10-13,1,HMIS Hospital,5,Orthopedics,Clinical,50,11,22.0,2,3,0.0,0.0,,,4.666666666666667,,,,,,,,,,
2022-10-14,1,HMIS Hospital,5,Orthopedics,Clinical,50,10,20.0,2,2,0.0,0.0,,,2.5,,,,,,,,,,
2022-10-15,1,HMIS Hospital,5,Orthopedics,Clinical,50,9,18.0,1,1,0.0,0.0,,,1.0,,,,,,,,,,
2022-10-16,1,HMIS Hospital,5,Orthopedics,Clinical,50,12,24.0,4,2,0.0,0.0,,,4.5,,,,,,,,,,
2022-10-17,1,HMIS Hospital,5,Orthopedics,Clinical,50,14,28.0,4,1,0.0,0.0,,,7.0,,,,,,,,,,
2022-10-18,1,HMIS Hospital,5,Orthopedics,Clinical,50,17,34.0,4,2,0.0,0.0,,,7.5,,,,,,,,,,
2022-10-19,1,HMIS Hospital,5,Orthopedics,Clinical,50,19,38.0,4,5,0.0,0.0,,,2.4,,,,,,,,,,
2022-10-20,1,HMIS Hospital,5,Orthopedics,Clinical,50,16,32.0,2,2,0.0,0.0,,,3.5,,,,,,,,,,
2022-10-21,1,HMIS Hospital,5,Orthopedics,Clinical,50,21,42.0,7,1,0.0,0.0,,,10.0,,,,,,,,,,
2022-10-22,1,HMIS Hospital,5,Orthopedics,Clinical,50,22,44.0,2,3,0.0,0.0,,,4.666666666666667,,,,,,,,,,
2022-10-23,1,HMIS Hospital,5,Orthopedics,Clinical,50,22,44.0,3,1,0.0,0.0,,,2.0,,,,,,,,,,
2022-10-24,1,HMIS Hospital,5,Orthopedics,Clinical,50,23,46.0,2,2,0.0,0.0,,,4.5,,,,,,,,,,
2022-10-25,1,HMIS Hospital,5,Orthopedics,Clinical,50,24,48.0,3,4,0.0,0.0,,,4.5,,,,,,,,,,
2022-10-26,1,HMIS Hospital,5,Orthopedics,Clinical,50,23,46.0,3,2,0.0,0.0,,,7.5,,,,,,,,,,
2022-10-27,1,HMIS Hospital,5,Orthopedics,Clinical,50,22,44.0,1,7,1.0,14.29,,,5.428571428571429,,,,,,,,,,
2022-10-28,1,HMIS Hospital,5,Orthopedics,Clinical,50,18,36.0,3,3,0.0,0.0,,,7.0,,,,,,,,,,
2022-10-29,1,HMIS Hospital,5,Orthopedics,Clinical,50,19,38.0,4,5,0.0,0.0,,,7.4,,,,,,,,,,
2022-10-30,1,HMIS Hospital,5,Orthopedics,Clinical,50,16,32.0,2,3,0.0,0.0,,,4.666666666666667,,,,,,,,,,
2022-10-31,1,HMIS Hospital,5,Orthopedics,Clinical,50,16,32.0,3,2,0.0,0.0,,,7.0,,,,,,,,,,
2022-11-01,1,HMIS Hospital,5,Orthopedics,Clinical,50,16,32.0,2,1,0.0,0.0,,,2.0,,,,,,,,,,
2022-11-02,1,HMIS Hospital,5,Orthopedics,Clinical,50,19,38.0,4,3,0.0,0.0,,,8.0,,,,,,,,,,
2022-11-03,1,HMIS Hospital,5,Orthopedics,Clinical,50,17,34.0,1,3,0.0,0.0,,,5.666666666666667,,,,,,,,,,
2022-11-04,1,HMIS Hospital,5,Orthopedics,Clinical,50,17,34.0,3,5,0.0,0.0,,,3.4,,,,,,,,,,
2022-11-05,1,HMIS Hospital,5,Orthopedics,Clinical,50,12,24.0,0,4,0.0,0.0,,,3.5,,,,,,,,,,
2022-11-06,1,HMIS Hospital,5,Orthopedics,Clinical,50,10,20.0,2,3,0.0,0.0,,,7.666666666666667,,,,,,,,,,
2022-11-07,1,HMIS Hospital,5,Orthopedics,Clinical,50,10,20.0,3,1,0.0,0.0,,,3.0,,,,,,,,,,
2022-11-08,1,HMIS Hospital,5,Orthopedics,Clinical,50,14,28.0,5,4,0.0,0.0,,,5.0,,,,,,,,,,
2022-11-09,1,HMIS Hospital,5,Orthopedics,Clinical,50,11,22.0,1,2,0.0,0.0,,,4.5,,,,,,,,,,
2022-11-10,1,HMIS Hospital,5,Orthopedics,Clinical,50,10,20.0,1,1,0.0,0.0,,,3.0,,,,,,,,,,
2022-11-11,1,HMIS Hospital,5,Orthopedics,Clinical,50,13,26.0,4,0,,,,,,,,,,,,,,,
2022-11-12,1,HMIS Hospital,5,Orthopedics,Clinical,50,15,30.0,2,5,0.0,0.0,,,3.6,,,,,,,,,,
2022-11-13,1,HMIS Hospital,5,Orthopedics,Clinical,50,15,30.0,5,2,0.0,0.0,,,4.0,,,,,,,,,,
2022-11-14,1,HMIS Hospital,5,Orthopedics,Clinical,50,18,36.0,5,2,0.0,0.0,,,4.5,,,,,,,,,,
2022-11-15,1,HMIS Hospital,5,Orthopedics,Clinical,50,23,46.0,7,4,0.0,0.0,,,3.5,,,,,,,,,,
2022-11-16,1,HMIS Hospital,5,Orthopedics,Clinical,50,21,42.0,2,3,0.0,0.0,,,4.0,,,,,,,,,,
2022-11-17,1,HMIS Hospital,5,Orthopedics,Clinical,50,19,38.0,1,0,,,,,,,,,,,,,,,
2022-11-18,1,HMIS Hospital,5,Orthopedics,Clinical,50,22,44.0,3,4,0.0,0.0,,,4.5,,,,,,,,,,
2022-11-19,1,HMIS Hospital,5,Orthopedics,Clinical,50,21,42.0,3,4,0.0,0.0,,,4.5,,,,,,,,,,
2022-11-20,1,HMIS Hospital,5,Orthopedics,Clinical,50,18,36.0,1,3,0.0,0.0,,,6.333333333333333,,,,,,,,,,
2022-11-21,1,HMIS Hospital,5,Orthopedics,Clinical,50,18,36.0,3,2,0.0,0.0,,,7.0,,,,,,,,,,
2022-11-22,1,HMIS Hospital,5,Orthopedics,Clinical,50,21,42.0,5,4,0.0,0.0,,,4.75,,,,,,,,,,
2022-11-23,1,HMIS Hospital,5,Orthopedics,Clinical,50,19,38.0,2,1,0.0,0.0,,,8.0,,,,,,,,,,
2022-11-24,1,HMIS Hospital,5,Orthopedics,Clinical,50,18,36.0,0,6,0.0,0.0,,,5.0,,,,,,,,,,
2022-11-25,1,HMIS Hospital,5,Orthopedics,Clinical,50,16,32.0,4,6,0.0,0.0,,,6.0,,,,,,,,,,
2022-11-26,1,HMIS Hospital,5,Orthopedics,Clinical,50,13,26.0,3,1,0.0,0.0,,,5.0,,,,,,,,,,
2022-11-27,1,HMIS Hospital,5,Orthopedics,Clinical,50,16,32.0,4,2,1.0,50.0,,,5.0,,,,,,,,,,
2022-11-28,1,HMIS Hospital,5,Orthopedics,Clinical,50,15,30.0,1,3,0.0,0.0,,,3.3333333333333335,,,,,,,,,,
2022-11-29,1,HMIS Hospital,5,Orthopedics,Clinical,50,12,24.0,0,5,0.0,0.0,,,5.2,,,,,,,,,,
2022-11-30,1,HMIS Hospital,5,Orthopedics,Clinical,50,8,16.0,1,1,0.0,0.0,,,3.0,,,,,,,,,,
2022-12-01,1,HMIS Hospital,5,Orthopedics,Clinical,50,9,18.0,2,3,0.0,0.0,,,6.0,,,,,,,,,,
2022-12-02,1,HMIS Hospital,5,Orthopedics,Clinical,50,9,18.0,3,0,,,,,,,,,,,,,,,
2022-12-03,1,HMIS Hospital,5,Orthopedics,Clinical,50,16,32.0,7,3,0.0,0.0,,,5.333333333333333,,,,,,,,,,
2022-12-04,1,HMIS Hospital,5,Orthopedics,Clinical,50,15,30.0,2,2,0.0,0.0,,,1.0,,,,,,,,,,
2022-12-05,1,HMIS Hospital,5,Orthopedics,Clinical,50,19,38.0,6,3,0.0,0.0,,,5.333333333333333,,,,,,,,,,
2022-12-06,1,HMIS Hospital,5,Orthopedics,Clinical,50,17,34.0,1,5,0.0,0.0,,,3.2,,,,,,,,,,
2022-12-07,1,HMIS Hospital,5,Orthopedics,Clinical,50,15,30.0,3,3,0.0,0.0,,,3.3333333333333335,,,,,,,,,,
2022-12-08,1,HMIS Hospital,5,Orthopedics,Clinical,50,16,32.0,4,2,0.0,0.0,,,2.0,,,,,,,,,,
2022-12-09,1,HMIS Hospital,5,Orthopedics,Clinical,50,15,30.0,1,1,0.0,0.0,,,1.0,,,,,,,,,,
2022-12-10,1,HMIS Hospital,5,Orthopedics,Clinical,50,18,36.0,4,5,0.0,0.0,,,4.4,,,,,,,,,,
2022-12-11,1,HMIS Hospital,5,Orthopedics,Clinical,50,16,32.0,3,2,0.0,0.0,,,8.5,,,,,,,,,,
2022-12-12,1,HMIS Hospital,5,Orthopedics,Clinical,50,17,34.0,3,2,0.0,0.0,,,2.5,,,,,,,,,,
2022-12-13,1,HMIS Hospital,5,Orthopedics,Clinical,50,19,38.0,4,7,0.0,0.0,,,4.142857142857143,,,,,,,,,,
2022-12-14,1,HMIS Hospital,5,Orthopedics,Clinical,50,15,30.0,3,1,0.0,0.0,,,9.0,,,,,,,,,,
2022-12-15,1,HMIS Hospital,5,Orthopedics,Clinical,50,17,34.0,3,1,0.0,0.0,,,7.0,,,,,,,,,,
2022-12-16,1,HMIS Hospital,5,Orthopedics,Clinical,50,18,36.0,2,1,0.0,0.0,,,4.0,,,,,,,,,,
2022-12-17,1,HMIS Hospital,5,Orthopedics,Clinical,50,22,44.0,5,4,0.0,0.0,,,4.0,,,,,,,,,,
2022-12-18,1,HMIS Hospital,5,Orthopedics,Clinical,50,22,44.0,4,5,0.0,0.0,,,5.2,,,,,,,,,,
2022-12-19,1,HMIS Hospital,5,Orthopedics,Clinical,50,19,38.0,2,1,0.0,0.0,,,5.0,,,,,,,,,,
2022-12-20,1,HMIS Hospital,5,Orthopedics,Clinical,50,20,40.0,2,7,0.0,0.0,,,4.571428571428571,,,,,,,,,,
2022-12-21,1,HMIS Hospital,5,Orthopedics,Clinical,50,13,26.0,0,5,0.0,0.0,,,4.0,,,,,,,,,,
2022-12-22,1,HMIS Hospital,5,Orthopedics,Clinical,50,11,22.0,3,1,0.0,0.0,,,10.0,,,,,,,,,,
2022-12-23,1,HMIS Hospital,5,Orthopedics,Clinical,50,13,26.0,3,2,0.0,0.0,,,7.5,,,,,,,,,,
2022-12-24,1,HMIS Hospital,5,Orthopedics,Clinical,50,11,22.0,0,0,,,,,,,,,,,,,,,
2022-12-25,1,HMIS Hospital,5,Orthopedics,Clinical,50,14,28.0,3,3,0.0,0.0,,,7.0,,,,,,,,,,
2022-12-26,1,HMIS Hospital,5,Orthopedics,Clinical,50,14,28.0,3,1,0.0,0.0,,,3.0,,,,,,,,,,
2022-12-27,1,HMIS Hospital,5,Orthopedics,Clinical,50,17,34.0,4,2,0.0,0.0,,,6.5,,,,,,,,,,
2022-12-28,1,HMIS Hospital,5,Orthopedics,Clinical,50,15,30.0,0,5,0.0,0.0,,,4.2,,,,,,,,,,
2022-12-29,1,HMIS Hospital,5,Orthopedics,Clinical,50,14,28.0,4,3,0.0,0.0,,,3.6666666666666665,,,,,,,,,,
2022-12-30,1,HMIS Hospital,5,Orthopedics,Clinical,50,12,24.0,1,2,0.0,0.0,,,9.0,,,,,,,,,,
2022-12-31,1,HMIS Hospital,5,Orthopedics,Clinical,50,10,20.0,0,2,1.0,50.0,,,2.0,,,,,,,,,,
2023-01-01,1,HMIS Hospital,5,Orthopedics,Clinical,50,12,24.0,4,3,0.0,0.0,,,4.666666666666667,,,,,,,,,,
2023-01-02,1,HMIS Hospital,5,Orthopedics,Clinical,50,14,28.0,5,2,0.0,0.0,,,2.5,,,,,,,,,,
2023-01-03,1,HMIS Hospital,5,Orthopedics,Clinical,50,15,30.0,3,4,0.0,0.0,,,3.0,,,,,,,,,,
2023-01-04,1,HMIS Hospital,5,Orthopedics,Clinical,50,14,28.0,3,1,0.0,0.0,,,10.0,,,,,,,,,,
2023-01-05,1,HMIS Hospital,5,Orthopedics,Clinical,50,13,26.0,0,1,0.0,0.0,,,3.0,,,,,,,,,,
2023-01-06,1,HMIS Hospital,5,Orthopedics,Clinical,50,14,28.0,2,2,0.0,0.0,,,6.0,,,,,,,,,,
2023-01-07,1,HMIS Hospital,5,Orthopedics,Clinical,50,16,32.0,4,1,0.0,0.0,,,3.0,,,,,,,,,,
2023-01-08,1,HMIS Hospital,5,Orthopedics,Clinical,50,18,36.0,3,4,0.0,0.0,,,6.0,,,,,,,,,,
2023-01-09,1,HMIS Hospital,5,Orthopedics,Clinical,50,16,32.0,2,5,0.0,0.0,,,4.4,,,,,,,,,,
2023-01-10,1,HMIS Hospital,5,Orthopedics,Clinical,50,13,26.0,2,0,,,,,,,,,,,,,,,
2023-01-11,1,HMIS Hospital,5,Orthopedics,Clinical,50,18,36.0,5,4,0.0,0.0,,,3.5,,,,,,,,,,
2023-01-12,1,HMIS Hospital,5,Orthopedics,Clinical,50,18,36.0,4,3,0.0,0.0,,,7.666666666666667,,,,,,,,,,
2023-01-13,1,HMIS Hospital,5,Orthopedics,Clinical,50,19,38.0,4,4,0.0,0.0,,,5.75,,,,,,,,,,
2023-01-14,1,HMIS Hospital,5,Orthopedics,Clinical,50,18,36.0,3,2,0.0,0.0,,,3.0,,,,,,,,,,
2023-01-15,1,HMIS Hospital,5,Orthopedics,Clinical,50,17,34.0,1,3,0.0,0.0,,,3.3333333333333335,,,,,,,,,,
2023-01-16,1,HMIS Hospital,5,Orthopedics,Clinical,50,17,34.0,3,2,0.0,0.0,,,4.5,,,,,,,,,,
2023-01-17,1,HMIS Hospital,5,Orthopedics,Clinical,50,18,36.0,3,4,0.0,0.0,,,1.5,,,,,,,,,,
2023-01-18,1,HMIS Hospital,5,Orthopedics,Clinical,50,16,32.0,2,3,0.0,0.0,,,4.666666666666667,,,,,,,,,,
2023-01-19,1,HMIS Hospital,5,Orthopedics,Clinical,50,16,32.0,3,2,0.0,0.0,,,9.0,,,,,,,,,,
2023-01-20,1,HMIS Hospital,5,Orthopedics,Clinical,50,18,36.0,4,5,0.0,0.0,,,5.4,,,,,,,,,,
2023-01-21,1,HMIS Hospital,5,Orthopedics,Clinical,50,14,28.0,1,0,,,,,,,,,,,,,,,
2023-01-22,1,HMIS Hospital,5,Orthopedics,Clinical,50,17,34.0,3,4,0.0,0.0,,,5.0,,,,,,,,,,
2023-01-23,1,HMIS Hospital,5,Orthopedics,Clinical,50,15,30.0,2,3,0.0,0.0,,,7.333333333333333,,,,,,,,,,
2023-01-24,1,HMIS Hospital,5,Orthopedics,Clinical,50,13,26.0,1,2,0.0,0.0,,,2.0,,,,,,,,,,
2023-01-25,1,HMIS Hospital,5,Orthopedics,Clinical,50,13,26.0,2,5,0.0,0.0,,,4.4,,,,,,,,,,
2023-01-26,1,HMIS Hospital,5,Orthopedics,Clinical,50,11,22.0,3,2,0.0,0.0,,,7.5,,,,,,,,,,
2023-01-27,1,HMIS Hospital,5,Orthopedics,Clinical,50,13,26.0,4,2,0.0,0.0,,,7.5,,,,,,,,,,
2023-01-28,1,HMIS Hospital,5,Orthopedics,Clinical,50,13,26.0,2,1,0.0,0.0,,,3.0,,,,,,,,,,
2023-01-29,1,HMIS Hospital,5,Orthopedics,Clinical,50,17,34.0,5,2,0.0,0.0,,,3.0,,,,,,,,,,
2023-01-30,1,HMIS Hospital,5,Orthopedics,Clinical,50,16,32.0,1,4,0.0,0.0,,,2.25,,,,,,,,,,
2023-01-31,1,HMIS Hospital,5,Orthopedics,Clinical,50,16,32.0,4,2,0.0,0.0,,,5.0,,,,,,,,,,
2023-02-01,1,HMIS Hospital,5,Orthopedics,Clinical,50,15,30.0,1,4,0.0,0.0,,,4.25,,,,,,,,,,
2023-02-02,1,HMIS Hospital,5,Orthopedics,Clinical,50,14,28.0,3,3,0.0,0.0,,,4.333333333333333,,,,,,,,,,
2023-02-03,1,HMIS Hospital,5,Orthopedics,Clinical,50,11,22.0,0,1,0.0,0.0,,,3.0,,,,,,,,,,
2023-02-04,1,HMIS Hospital,5,Orthopedics,Clinical,50,12,24.0,2,2,0.0,0.0,,,9.0,,,,,,,,,,
2023-02-05,1,HMIS Hospital,5,Orthopedics,Clinical,50,11,22.0,1,5,0.0,0.0,,,5.2,,,,,,,,,,
2023-02-06,1,HMIS Hospital,5,Orthopedics,Clinical,50,8,16.0,2,1,1.0,100.0,,,6.0,,,,,,,,,,
2023-02-07,1,HMIS Hospital,5,Orthopedics,Clinical,50,10,20.0,3,3,0.0,0.0,,,2.0,,,,,,,,,,
2023-02-08,1,HMIS Hospital,5,Orthopedics,Clinical,50,13,26.0,6,0,,,,,,,,,,,,,,,
2023-02-09,1,HMIS Hospital,5,Orthopedics,Clinical,50,19,38.0,6,3,0.0,0.0,,,6.333333333333333,,,,,,,,,,
